Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-27 00:00:00-04:00,21.70515,21.94433,21.56848,21.85037,842200,0.0,0.0
2024-03-28 00:00:00-04:00,21.90162,21.93579,21.78203,21.79912,367300,0.0,0.0
2024-04-01 00:00:00-04:00,21.82474,21.82474,21.48306,21.77349,319800,0.0,0.0
2024-04-02 00:00:00-04:00,21.66244,21.89308,21.54713,21.72224,273500,0.0,0.0
2024-04-03 00:00:00-04:00,21.67098,21.69661,21.50869,21.59411,480000,0.0,0.0
2024-04-04 00:00:00-04:00,21.63682,21.67952,21.52577,21.58556,346800,0.0,0.0
2024-04-05 00:00:00-04:00,21.5514,21.60265,21.52577,21.56848,67200,0.0,0.0
2024-04-08 00:00:00-04:00,21.58556,21.60265,21.54285,21.59411,67800,0.0,0.0
2024-04-09 00:00:00-04:00,21.61119,21.77349,21.61119,21.7564,147200,0.0,0.0
2024-04-10 00:00:00-04:00,21.70515,21.70515,21.55567,21.69661,171300,0.0,0.0
2024-04-11 00:00:00-04:00,21.64536,21.73932,21.57702,21.64536,55100,0.0,0.0
2024-04-12 00:00:00-04:00,21.61119,21.70515,21.59411,21.60265,40800,0.0,0.0
2024-04-15 00:00:00-04:00,21.57702,21.64536,21.51723,21.5514,487200,0.0,0.0
2024-04-16 00:00:00-04:00,21.50869,21.73846,21.45743,21.64536,94000,0.0,0.0
2024-04-17 00:00:00-04:00,21.72224,21.85037,21.61119,21.79057,103700,0.0,0.0
2024-04-18 00:00:00-04:00,21.78203,21.85891,21.78203,21.79057,65700,0.0,0.0
2024-04-19 00:00:00-04:00,21.83328,21.85037,21.78203,21.79057,70800,0.0,0.0
2024-04-22 00:00:00-04:00,21.77348,21.90161,21.77348,21.80765,325000,0.0,0.0
2024-04-23 00:00:00-04:00,21.76494,21.90161,21.76494,21.80765,168600,0.0,0.0
2024-04-24 00:00:00-04:00,21.79911,21.94432,21.79911,21.80765,36400,0.0,0.0
2024-04-25 00:00:00-04:00,21.79057,21.91016,21.79057,21.84182,107700,0.0,0.0
2024-04-26 00:00:00-04:00,21.79057,21.93322,21.72224,21.79057,46100,0.0,0.0
2024-04-29 00:00:00-04:00,21.83328,21.91016,21.79911,21.84182,593900,0.0,0.0
2024-04-30 00:00:00-04:00,21.80766,21.94433,21.76922,21.86745,2432200,0.0,0.0
2024-05-01 00:00:00-04:00,21.85891,21.88453,21.8162,21.88453,122300,0.0,0.0
2024-05-02 00:00:00-04:00,21.91016,21.91016,21.87599,21.87599,207800,0.0,0.0
2024-05-03 00:00:00-04:00,22.03829,22.03829,21.91016,21.94433,21900,0.0,0.0
2024-05-06 00:00:00-04:00,22.04683,22.0511,21.95287,21.96141,77500,0.0,0.0
2024-05-07 00:00:00-04:00,22.07246,22.07246,21.9187,21.93579,37700,0.0,0.0
2024-05-08 00:00:00-04:00,21.96141,21.96141,21.86745,21.86745,16800,0.0,0.0
2024-05-09 00:00:00-04:00,21.9187,21.9187,21.72651,21.78203,23900,0.0,0.0
2024-05-10 00:00:00-04:00,21.80766,21.86574,21.71369,21.73932,16000,0.0,0.0
2024-05-13 00:00:00-04:00,21.80766,21.85037,21.72224,21.78203,27700,0.0,0.0
2024-05-14 00:00:00-04:00,21.78203,21.82389,21.76495,21.8162,24800,0.0,0.0
2024-05-15 00:00:00-04:00,21.89308,21.89308,21.8162,21.82474,30300,0.0,0.0
2024-05-16 00:00:00-04:00,21.82474,21.85891,21.79911,21.84182,15300,0.0,0.0
2024-05-17 00:00:00-04:00,21.90162,21.90162,21.8162,21.83328,23900,0.0,0.0
2024-05-20 00:00:00-04:00,21.86745,21.90162,21.8162,21.85891,148200,0.0,0.0
2024-05-21 00:00:00-04:00,21.96995,21.96995,21.85037,21.85891,93300,0.0,0.0
2024-05-22 00:00:00-04:00,21.90162,21.90162,21.78203,21.8162,183100,0.0,0.0
2024-05-23 00:00:00-04:00,21.89307,21.89307,21.7564,21.77349,107900,0.0,0.0
2024-05-24 00:00:00-04:00,21.8589,21.8589,21.73077,21.73077,111600,0.0,0.0
2024-05-28 00:00:00-04:00,21.79911,21.85805,21.73077,21.73077,44700,0.0,0.0
2024-05-29 00:00:00-04:00,21.73078,21.7564,21.67953,21.69661,142400,0.0,0.0
2024-05-30 00:00:00-04:00,21.80766,21.80766,21.62827,21.6539,114600,0.0,0.0
2024-05-31 00:00:00-04:00,21.67953,21.93579,21.67953,21.93579,81800,0.0,0.0
2024-06-03 00:00:00-04:00,21.93579,21.94433,21.88453,21.93579,31200,0.0,0.0
2024-06-04 00:00:00-04:00,21.94433,22.04683,21.88453,21.99558,101300,0.0,0.0
2024-06-05 00:00:00-04:00,22.06391,22.06391,21.83328,21.93579,79900,0.0,0.0
2024-06-06 00:00:00-04:00,21.93578,22.02975,21.9187,22.02975,25400,0.0,0.0
2024-06-07 00:00:00-04:00,22.02975,22.081,21.91016,22.081,44700,0.0,0.0
2024-06-10 00:00:00-04:00,22.06392,22.13225,22.01266,22.08954,16300,0.0,0.0
2024-06-11 00:00:00-04:00,22.08954,22.10663,21.92724,22.07246,48000,0.0,0.0
2024-06-12 00:00:00-04:00,22.14079,22.20912,22.06391,22.1835,70100,0.0,0.0
2024-06-13 00:00:00-04:00,22.26038,22.26038,21.95287,22.05537,63100,0.0,0.0
2024-06-14 00:00:00-04:00,22.04683,22.04683,21.99558,22.01266,32800,0.0,0.0
2024-06-17 00:00:00-04:00,22.03829,22.122,21.96141,22.01266,26900,0.0,0.0
2024-06-18 00:00:00-04:00,22.02975,22.17496,22.02975,22.11517,23500,0.0,0.0
2024-06-20 00:00:00-04:00,22.11517,22.17923,21.9785,22.07246,22500,0.0,0.0
2024-06-21 00:00:00-04:00,22.07246,22.16642,22.02121,22.11517,17000,0.0,0.0
2024-06-24 00:00:00-04:00,22.15788,22.15788,22.02121,22.08954,32900,0.0,0.0
2024-06-25 00:00:00-04:00,22.13225,22.13225,22.03829,22.081,51000,0.0,0.0
2024-06-26 00:00:00-04:00,22.10662,22.16642,22.03829,22.16642,57100,0.0,0.0
