Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-01-02 00:00:00-05:00,9.12019,9.24894,8.96139,9.20603,95100,0.0,0.0
2002-01-03 00:00:00-05:00,9.23607,9.2704,9.09873,9.25323,128400,0.0,0.0
2002-01-04 00:00:00-05:00,9.33478,9.36911,9.22748,9.35624,62100,0.0,0.0
2002-01-07 00:00:00-05:00,9.39916,9.43778,9.24894,9.27899,111600,0.0,0.0
2002-01-08 00:00:00-05:00,9.23607,9.28328,9.15023,9.18456,67300,0.0,0.0
2002-01-09 00:00:00-05:00,9.20603,9.31332,9.04723,9.04723,57600,0.0,0.0
2002-01-10 00:00:00-05:00,9.05581,9.16311,9.04723,9.14165,65900,0.0,0.0
2002-01-11 00:00:00-05:00,9.1674,9.22748,9.1631,9.19744,51800,0.0,0.0
2002-01-14 00:00:00-05:00,9.22748,9.2704,9.03435,9.03435,93500,0.0,0.0
2002-01-15 00:00:00-05:00,9.02148,9.07727,8.93993,9.0086,104800,0.0,0.0
2002-01-16 00:00:00-05:00,9.01289,9.09443,8.97426,9.05581,161100,0.0,0.0
2002-01-17 00:00:00-05:00,9.05581,9.15881,9.01289,9.01289,174500,0.0,0.0
2002-01-18 00:00:00-05:00,9.03435,9.06439,8.9571,8.99143,80700,0.0,0.0
2002-01-22 00:00:00-05:00,9.03864,9.09873,8.96997,8.99143,100600,0.0,0.0
2002-01-23 00:00:00-05:00,8.96997,9.07297,8.9013,9.0043,100700,0.0,0.0
2002-01-24 00:00:00-05:00,9.01289,9.02576,8.9528,8.9528,76100,0.0,0.0
2002-01-25 00:00:00-05:00,9.00001,9.05581,8.93993,8.99572,183500,0.0,0.0
2002-01-28 00:00:00-05:00,8.96138,9.09872,8.94422,9.05581,60300,0.0,0.0
2002-01-29 00:00:00-05:00,9.07727,9.09873,8.81546,8.90559,80600,0.0,0.0
2002-01-30 00:00:00-05:00,8.94851,9.09014,8.8498,9.05581,80000,0.0,0.0
2002-01-31 00:00:00-05:00,9.0601,9.0601,8.96997,9.05581,45200,0.0,0.0
2002-02-01 00:00:00-05:00,9.05581,9.12019,8.92705,8.92705,72000,0.0,0.0
2002-02-04 00:00:00-05:00,8.96997,9.01289,8.94851,8.97426,51100,0.0,0.0
2002-02-05 00:00:00-05:00,8.96568,9.06439,8.94851,9.05152,37300,0.0,0.0
2002-02-06 00:00:00-05:00,9.01289,9.01289,8.88413,8.9013,57000,0.0,0.0
2002-02-07 00:00:00-05:00,8.90559,8.9528,8.69529,8.69529,118900,0.0,0.0
2002-02-08 00:00:00-05:00,8.7983,9.01289,8.76396,8.99572,50300,0.0,0.0
2002-02-11 00:00:00-05:00,9.01718,9.20602,9.01718,9.15452,70400,0.0,0.0
2002-02-12 00:00:00-05:00,9.18456,9.24894,9.13735,9.2189,55400,0.0,0.0
