Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-01-02 00:00:00-05:00,8.60722,8.706,8.4301,8.68556,1662200,0.0,0.0
2002-01-03 00:00:00-05:00,8.60041,8.63106,8.50163,8.56294,1330000,0.0,0.0
2002-01-04 00:00:00-05:00,8.54591,8.54932,8.42329,8.45054,1151200,0.0,0.0
2002-01-07 00:00:00-05:00,8.40626,8.49482,8.38923,8.44032,1537600,0.0,0.0
2002-01-08 00:00:00-05:00,8.40626,8.48801,8.37901,8.40967,912000,0.0,0.0
2002-01-09 00:00:00-05:00,8.36539,8.46757,8.34836,8.35176,958300,0.0,0.0
2002-01-10 00:00:00-05:00,8.36539,8.43351,8.34836,8.40626,1116500,0.0,0.0
2002-01-11 00:00:00-05:00,8.42329,8.49482,8.39604,8.4267,1577000,0.0,0.0
2002-01-14 00:00:00-05:00,8.41307,8.57997,8.35517,8.54932,1714400,0.0,0.0
2002-01-15 00:00:00-05:00,8.54932,8.62766,8.52547,8.60041,1281300,0.0,0.0
2002-01-16 00:00:00-05:00,8.60041,8.64128,8.53569,8.58678,1368000,0.0,0.0
2002-01-17 00:00:00-05:00,8.53229,8.56635,8.46417,8.54251,1616200,0.0,0.0
2002-01-18 00:00:00-05:00,8.53909,8.63787,8.53228,8.61062,2494600,0.0,0.0
2002-01-22 00:00:00-05:00,8.58338,8.58679,8.47779,8.51526,1555600,0.0,0.0
2002-01-23 00:00:00-05:00,8.4301,8.51185,8.41989,8.43692,1230800,0.0,0.0
2002-01-24 00:00:00-05:00,8.49822,8.597,8.46416,8.54591,1431800,0.0,0.0
2002-01-25 00:00:00-05:00,8.51526,8.52547,8.44032,8.47438,1560700,0.0,0.0
2002-01-28 00:00:00-05:00,8.44714,8.4846,8.43011,8.46076,992900,0.0,0.0
2002-01-29 00:00:00-05:00,8.54591,8.56635,8.36198,8.36198,1567700,0.0,0.0
2002-01-30 00:00:00-05:00,8.34835,8.43351,8.24276,8.34154,3143000,0.0,0.0
2002-01-31 00:00:00-05:00,8.42615,8.54011,8.37435,8.51249,1767900,0.335,0.0
2002-02-01 00:00:00-05:00,8.47795,8.54357,8.46069,8.51249,1082700,0.0,0.0
2002-02-04 00:00:00-05:00,8.54011,8.56429,8.45723,8.50213,1346500,0.0,0.0
2002-02-05 00:00:00-05:00,8.56429,8.58155,8.38471,8.47795,1263400,0.0,0.0
2002-02-06 00:00:00-05:00,8.40889,8.5263,8.37781,8.46069,1409800,0.0,0.0
2002-02-07 00:00:00-05:00,8.50558,8.63335,8.48486,8.58155,1318600,0.0,0.0
2002-02-08 00:00:00-05:00,8.58155,8.63335,8.50558,8.6299,1259000,0.0,0.0
2002-02-11 00:00:00-05:00,8.61609,8.65062,8.51594,8.6299,907000,0.0,0.0
2002-02-12 00:00:00-05:00,8.63335,8.71623,8.56429,8.60227,1575900,0.0,0.0
2002-02-13 00:00:00-05:00,8.63335,8.7335,8.60227,8.71623,1136400,0.0,0.0
