Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2018-01-25 00:00:00-05:00,1770.23999,1770.23999,1770.23999,1770.23999,0,0.0,0.0,0.0
2018-01-26 00:00:00-05:00,1770.23999,1770.23999,1770.23999,1770.23999,0,0.0,0.0,0.0
2018-01-29 00:00:00-05:00,1868.80005,1893.12,1868.80005,1893.12,22,0.0,0.0,0.0
2018-01-30 00:00:00-05:00,1970.56006,2035.83997,1951.35999,1955.19995,989,0.0,0.0,0.0
2018-01-31 00:00:00-05:00,1917.43994,1963.52002,1917.43994,1961.59998,144,0.0,0.0,0.0
2018-02-01 00:00:00-05:00,1929.59998,1929.59998,1850.88,1862.84802,169,0.0,0.0,0.0
2018-02-02 00:00:00-05:00,1922.56006,2131.19995,1921.92004,2102.3999,456,0.0,0.0,0.0
2018-02-05 00:00:00-05:00,2172.15991,2839.67993,2088.32007,2807.04004,817,0.0,0.0,0.0
2018-02-06 00:00:00-05:00,2944.0,3718.3999,2759.42407,2759.42407,194,0.0,0.0,0.0
2018-02-07 00:00:00-05:00,2799.36011,2885.76001,2682.87988,2850.56006,434,0.0,0.0,0.0
2018-02-08 00:00:00-05:00,2907.52002,3531.52002,2903.04004,3531.52002,1575,0.0,0.0,0.0
2018-02-09 00:00:00-05:00,3182.08008,3609.6001,3136.0,3217.91992,695,0.0,0.0,0.0
2018-02-12 00:00:00-05:00,3089.91992,3205.12012,3072.0,3107.19995,228,0.0,0.0,0.0
2018-02-13 00:00:00-05:00,3123.84009,3139.84009,3046.3999,3070.08008,572,0.0,0.0,0.0
2018-02-14 00:00:00-05:00,3028.47998,3029.12012,2708.47998,2718.71997,1395,0.0,0.0,0.0
2018-02-15 00:00:00-05:00,2625.91992,2741.76001,2616.63989,2656.0,211,0.0,0.0,0.0
2018-02-16 00:00:00-05:00,2700.80005,2735.36011,2595.84009,2695.67993,291,0.0,0.0,0.0
2018-02-20 00:00:00-05:00,2764.80005,2859.52002,2744.95996,2805.76001,686,0.0,0.0,0.0
2018-02-21 00:00:00-05:00,2778.23999,2850.56006,2629.12012,2848.0,2230,0.0,0.0,0.0
2018-02-22 00:00:00-05:00,2767.36011,2848.63989,2739.19995,2810.87988,872,0.0,0.0,0.0
2018-02-23 00:00:00-05:00,2721.28003,2743.04004,2590.08008,2591.36011,869,0.0,0.0,0.0
2018-02-26 00:00:00-05:00,2516.47998,2528.63989,2476.80005,2513.91992,64,0.0,0.0,0.0
2018-02-27 00:00:00-05:00,2506.94409,2727.67993,2506.94409,2714.23999,1086,0.0,0.0,0.0
2018-02-28 00:00:00-05:00,2644.47998,2837.12012,2636.80005,2826.23999,1130,0.0,0.0,0.0
