Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2015-10-12 00:00:00-04:00,7.77483,7.77483,7.77483,7.77483,0,0.0,0.0,0.0
2015-10-13 00:00:00-04:00,7.77483,7.77483,7.77483,7.77483,0,0.0,0.0,0.0
2015-10-14 00:00:00-04:00,7.77483,7.77483,7.77483,7.77483,0,0.0,0.0,0.0
2015-10-15 00:00:00-04:00,7.77483,7.77483,7.77483,7.77483,0,0.0,0.0,0.0
2015-10-16 00:00:00-04:00,7.40896,7.40896,7.40896,7.40896,100,0.0,0.0,0.0
2015-10-19 00:00:00-04:00,7.40896,7.40896,7.40896,7.40896,0,0.0,0.0,0.0
2015-10-20 00:00:00-04:00,7.43091,7.43823,7.40896,7.43823,800,0.0,0.0,0.0
2015-10-21 00:00:00-04:00,7.42359,7.44554,7.42359,7.42359,300,0.0,0.0,0.0
2015-10-22 00:00:00-04:00,7.42359,7.42359,7.42359,7.42359,0,0.0,0.0,0.0
2015-10-23 00:00:00-04:00,7.42359,7.42359,7.42359,7.42359,0,0.0,0.0,0.0
2015-10-26 00:00:00-04:00,7.42359,7.42359,7.42359,7.42359,0,0.0,0.0,0.0
2015-10-27 00:00:00-04:00,7.32481,7.32847,7.30285,7.31017,700,0.0,0.0,0.0
2015-10-28 00:00:00-04:00,7.31017,7.31017,7.31017,7.31017,0,0.0,0.0,0.0
2015-10-29 00:00:00-04:00,7.39798,7.4053,7.39798,7.39798,800,0.0,0.0,0.0
2015-10-30 00:00:00-04:00,7.38335,7.39066,7.33944,7.33944,800,0.0,0.0,0.0
2015-11-02 00:00:00-05:00,7.33944,7.33944,7.33944,7.33944,0,0.0,0.0,0.0
2015-11-03 00:00:00-05:00,7.43823,7.47847,7.41627,7.46018,900,0.0,0.0,0.0
2015-11-04 00:00:00-05:00,7.46018,7.46018,7.46018,7.46018,0,0.0,0.0,0.0
2015-11-05 00:00:00-05:00,7.54433,7.54433,7.54433,7.54433,100,0.0,0.0,0.0
2015-11-06 00:00:00-05:00,7.54433,7.54433,7.54433,7.54433,0,0.0,0.0,0.0
2015-11-09 00:00:00-05:00,7.54433,7.54433,7.54433,7.54433,0,0.0,0.0,0.0
2015-11-10 00:00:00-05:00,7.54433,7.54433,7.54433,7.54433,0,0.0,0.0,0.0
2015-11-11 00:00:00-05:00,7.54433,7.54433,7.54433,7.54433,0,0.0,0.0,0.0
2015-11-12 00:00:00-05:00,7.54433,7.54433,7.54433,7.54433,0,0.0,0.0,0.0
2015-11-13 00:00:00-05:00,7.54433,7.54433,7.54433,7.54433,0,0.0,0.0,0.0
2015-11-16 00:00:00-05:00,7.54433,7.54433,7.54433,7.54433,0,0.0,0.0,0.0
2015-11-17 00:00:00-05:00,7.6358,7.6358,7.6175,7.6175,600,0.0,0.0,0.0
2015-11-18 00:00:00-05:00,7.6175,7.6175,7.6175,7.6175,0,0.0,0.0,0.0
2015-11-19 00:00:00-05:00,7.6175,7.6175,7.6175,7.6175,0,0.0,0.0,0.0
2015-11-20 00:00:00-05:00,7.6175,7.6175,7.6175,7.6175,0,0.0,0.0,0.0
2015-11-23 00:00:00-05:00,7.6175,7.6175,7.6175,7.6175,0,0.0,0.0,0.0
2015-11-24 00:00:00-05:00,7.6175,7.6175,7.6175,7.6175,0,0.0,0.0,0.0
2015-11-25 00:00:00-05:00,7.6175,7.6175,7.6175,7.6175,0,0.0,0.0,0.0
2015-11-27 00:00:00-05:00,7.6175,7.6175,7.6175,7.6175,0,0.0,0.0,0.0
2015-11-30 00:00:00-05:00,7.6175,7.6175,7.6175,7.6175,0,0.0,0.0,0.0
2015-12-01 00:00:00-05:00,7.6175,7.6175,7.6175,7.6175,0,0.0,0.0,0.0
2015-12-02 00:00:00-05:00,7.88459,7.88825,7.85898,7.86996,400,0.0,0.0,0.0
2015-12-03 00:00:00-05:00,7.86996,7.86996,7.86996,7.86996,0,0.0,0.0,0.0
2015-12-04 00:00:00-05:00,7.82971,7.82971,7.79313,7.79313,200,0.0,0.0,0.0
2015-12-07 00:00:00-05:00,7.79313,7.79313,7.79313,7.79313,0,0.0,0.0,0.0
2015-12-08 00:00:00-05:00,7.54433,7.54433,7.52604,7.52604,300,0.0,0.0,0.0
2015-12-09 00:00:00-05:00,7.52604,7.52604,7.52604,7.52604,0,0.0,0.0,0.0
2015-12-10 00:00:00-05:00,7.52604,7.52604,7.52604,7.52604,0,0.0,0.0,0.0
2015-12-11 00:00:00-05:00,7.52604,7.52604,7.52604,7.52604,0,0.0,0.0,0.0
2015-12-14 00:00:00-05:00,7.21504,7.21504,6.95161,6.95161,200,0.0,0.0,0.0
2015-12-15 00:00:00-05:00,6.95161,6.95161,6.95161,6.95161,0,0.0,0.0,0.0
2015-12-16 00:00:00-05:00,6.95161,6.95161,6.95161,6.95161,0,0.0,0.0,0.0
2015-12-17 00:00:00-05:00,6.95161,6.95161,6.95161,6.95161,0,0.0,0.0,0.0
2015-12-18 00:00:00-05:00,7.36139,7.36139,7.32115,7.32115,200,0.0,0.0,0.0
2015-12-21 00:00:00-05:00,7.32115,7.32115,7.32115,7.32115,0,0.0,0.0,0.0
2015-12-22 00:00:00-05:00,7.32115,7.32115,7.32115,7.32115,0,0.0,0.0,0.0
2015-12-23 00:00:00-05:00,7.32115,7.32115,7.32115,7.32115,0,0.0,0.0,0.0
2015-12-24 00:00:00-05:00,7.32115,7.32115,7.32115,7.32115,0,0.0,0.0,0.0
2015-12-28 00:00:00-05:00,7.32115,7.32115,7.32115,7.32115,0,0.0,0.0,0.0
2015-12-29 00:00:00-05:00,7.32115,7.32115,7.32115,7.32115,0,0.0,0.0,0.0
